"DATASET","P","CLASSIFIER","STAT","GLOBAL"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","xgboost","precision","0.550035398230089"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","xgboost","recall","0.493714285714286"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","xgboost","accuracy","0.516"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","multinom","precision","0.501230769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","multinom","recall","0.382"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","multinom","accuracy","0.464"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","multinom","precision","0.501230769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","multinom","recall","0.382"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","multinom","accuracy","0.464"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","multinom","precision","0.501230769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","multinom","recall","0.382"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","multinom","accuracy","0.464"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","multinom","precision","0.501230769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","multinom","recall","0.382"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","multinom","accuracy","0.464"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","multinom","precision","0.501230769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","multinom","recall","0.382"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","multinom","accuracy","0.464"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","lda","precision","0.501230769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","lda","recall","0.382"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","lda","accuracy","0.464"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","lda","precision","0.501230769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","lda","recall","0.382"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","lda","accuracy","0.464"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","lda","precision","0.501230769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","lda","recall","0.382"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","lda","accuracy","0.464"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","lda","precision","0.501230769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","lda","recall","0.382"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","lda","accuracy","0.464"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","lda","precision","0.501230769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","lda","recall","0.382"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","lda","accuracy","0.464"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","forest","precision","0.636314049586777"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","forest","recall","0.6186875"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","forest","accuracy","0.628"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","forest","precision","0.636314049586777"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","forest","recall","0.6186875"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","forest","accuracy","0.628"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","forest","precision","0.636314049586777"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","forest","recall","0.6186875"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","forest","accuracy","0.628"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","forest","precision","0.636314049586777"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","forest","recall","0.6186875"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","forest","accuracy","0.628"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","forest","precision","0.636314049586777"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","forest","recall","0.6186875"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","forest","accuracy","0.628"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","svm","precision","0.6245"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","svm","recall","0.64403125"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","svm","accuracy","0.624"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","svm","precision","0.6245"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","svm","recall","0.64403125"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","svm","accuracy","0.624"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","svm","precision","0.6245"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","svm","recall","0.64403125"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","svm","accuracy","0.624"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","svm","precision","0.6245"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","svm","recall","0.64403125"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","svm","accuracy","0.624"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","svm","precision","0.6245"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","svm","recall","0.64403125"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","svm","accuracy","0.624"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","xgboost","precision","0.598"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","xgboost","recall","0.61440625"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","xgboost","accuracy","0.596"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","xgboost","precision","0.598"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","xgboost","recall","0.61440625"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","xgboost","accuracy","0.596"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","xgboost","precision","0.598"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","xgboost","recall","0.61440625"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","xgboost","accuracy","0.596"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","xgboost","precision","0.598"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","xgboost","recall","0.61440625"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","xgboost","accuracy","0.596"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","xgboost","precision","0.598"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","xgboost","recall","0.61440625"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","xgboost","accuracy","0.596"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","multinom","precision","0.481801652892562"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","multinom","recall","0.46846875"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","multinom","accuracy","0.476"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","multinom","precision","0.481801652892562"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","multinom","recall","0.46846875"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","multinom","accuracy","0.476"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","multinom","precision","0.481801652892562"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","multinom","recall","0.46846875"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","multinom","accuracy","0.476"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","multinom","precision","0.481801652892562"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","multinom","recall","0.46846875"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","multinom","accuracy","0.476"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","multinom","precision","0.481801652892562"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","multinom","recall","0.46846875"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","multinom","accuracy","0.476"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","lda","precision","0.485901639344262"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","lda","recall","0.474375"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","lda","accuracy","0.48"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","lda","precision","0.485901639344262"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","lda","recall","0.474375"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","lda","accuracy","0.48"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","lda","precision","0.485901639344262"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","lda","recall","0.474375"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","lda","accuracy","0.48"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","lda","precision","0.485901639344262"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","lda","recall","0.474375"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","lda","accuracy","0.48"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","lda","precision","0.485901639344262"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","lda","recall","0.474375"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","lda","accuracy","0.48"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","forest","precision","0.644"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","forest","recall","0.578"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","forest","accuracy","0.628"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","forest","precision","0.644"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","forest","recall","0.578"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","forest","accuracy","0.628"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","forest","precision","0.644"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","forest","recall","0.578"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","forest","accuracy","0.628"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","forest","precision","0.644"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","forest","recall","0.578"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","forest","accuracy","0.628"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","forest","precision","0.644"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","forest","recall","0.578"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","forest","accuracy","0.628"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","svm","precision","0.649730769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","svm","recall","0.594"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","svm","accuracy","0.636"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","svm","precision","0.649730769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","svm","recall","0.594"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","svm","accuracy","0.636"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","svm","precision","0.649730769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","svm","recall","0.594"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","svm","accuracy","0.636"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","svm","precision","0.649730769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","svm","recall","0.594"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","svm","accuracy","0.636"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","svm","precision","0.649730769230769"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","svm","recall","0.594"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","svm","accuracy","0.636"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","xgboost","precision","0.598752293577982"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","xgboost","recall","0.56"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","xgboost","accuracy","0.592"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","xgboost","precision","0.598752293577982"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","xgboost","recall","0.56"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","xgboost","accuracy","0.592"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","xgboost","precision","0.598752293577982"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","xgboost","recall","0.56"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","xgboost","accuracy","0.592"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","xgboost","precision","0.598752293577982"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","xgboost","recall","0.56"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","xgboost","accuracy","0.592"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","xgboost","precision","0.598752293577982"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","xgboost","recall","0.56"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","15","xgboost","accuracy","0.592"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","multinom","precision","0.557333333333333"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","multinom","recall","0.478"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","2","multinom","accuracy","0.548"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","multinom","precision","0.557333333333333"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","multinom","recall","0.478"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","4","multinom","accuracy","0.548"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","multinom","precision","0.557333333333333"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","multinom","recall","0.478"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","7","multinom","accuracy","0.548"
"../scenariosimul/scenariosimulC2D5G3STDEV0.05.csv","11","multinom","precision","0.557333333333333"
